"","INC_DAYH","AVG_DISP_SEC","AVG_TRAV_SEC","CALL_QTY","INC_DOW","INC_H","INC_YMD"
"336",2013-01-14 23:00:00,54.21875,404.422764227642,128,1,23,2013-01-14
"337",2013-01-15 00:00:00,393.151260504202,518.717948717949,119,2,0,2013-01-15
"338",2013-01-15 01:00:00,32.5384615384615,365.873786407767,104,2,1,2013-01-15
"339",2013-01-15 02:00:00,30.9545454545455,396.423529411765,88,2,2,2013-01-15
"340",2013-01-15 03:00:00,33.7037037037037,373.632911392405,81,2,3,2013-01-15
"341",2013-01-15 04:00:00,32.6333333333333,402.105263157895,60,2,4,2013-01-15
"342",2013-01-15 05:00:00,28.6603773584906,375.056603773585,53,2,5,2013-01-15
"343",2013-01-15 06:00:00,46.34375,481.31914893617,96,2,6,2013-01-15
"344",2013-01-15 07:00:00,30.2197802197802,411.033333333333,91,2,7,2013-01-15
"345",2013-01-15 08:00:00,26.0486111111111,439.425531914894,144,2,8,2013-01-15
"346",2013-01-15 09:00:00,25.8895348837209,451.370588235294,172,2,9,2013-01-15
"347",2013-01-15 10:00:00,44.2568306010929,431.835164835165,183,2,10,2013-01-15
"348",2013-01-15 11:00:00,38.5287356321839,426.676470588235,174,2,11,2013-01-15
"349",2013-01-15 12:00:00,117.317757009346,486.980861244019,214,2,12,2013-01-15
"350",2013-01-15 13:00:00,249.360975609756,489.035897435897,205,2,13,2013-01-15
"351",2013-01-15 14:00:00,155.597087378641,614.049751243781,206,2,14,2013-01-15
"352",2013-01-15 15:00:00,315.971830985916,617.572864321608,213,2,15,2013-01-15
"353",2013-01-15 16:00:00,101.06,553.387434554974,200,2,16,2013-01-15
"354",2013-01-15 17:00:00,140.211055276382,606.59067357513,199,2,17,2013-01-15
"355",2013-01-15 18:00:00,161.956284153005,496.758426966292,183,2,18,2013-01-15
"356",2013-01-15 19:00:00,98.3214285714286,482.19018404908,168,2,19,2013-01-15
"357",2013-01-15 20:00:00,28.7483870967742,390.792207792208,155,2,20,2013-01-15
"358",2013-01-15 21:00:00,32.2215189873418,387.467105263158,158,2,21,2013-01-15
"359",2013-01-15 22:00:00,31.3310344827586,427.097902097902,145,2,22,2013-01-15
"360",2013-01-15 23:00:00,29.1102941176471,399.639097744361,136,2,23,2013-01-15
"361",2013-01-16 00:00:00,242.350364963504,449.227272727273,137,3,0,2013-01-16
"362",2013-01-16 01:00:00,74.2828282828283,441.21875,99,3,1,2013-01-16
"363",2013-01-16 02:00:00,39.9058823529412,402.964285714286,85,3,2,2013-01-16
"364",2013-01-16 03:00:00,50.0555555555556,402.774647887324,72,3,3,2013-01-16
"365",2013-01-16 04:00:00,36.7945205479452,423.228571428571,73,3,4,2013-01-16
"366",2013-01-16 05:00:00,25.5633802816901,391.147058823529,71,3,5,2013-01-16
"367",2013-01-16 06:00:00,62.0919540229885,509.892857142857,87,3,6,2013-01-16
"368",2013-01-16 07:00:00,53.1851851851852,501.631067961165,108,3,7,2013-01-16
"369",2013-01-16 08:00:00,145.80487804878,505.157232704403,164,3,8,2013-01-16
"370",2013-01-16 09:00:00,51.3617021276596,463.972677595628,188,3,9,2013-01-16
"371",2013-01-16 10:00:00,161.187192118227,516.752475247525,203,3,10,2013-01-16
"372",2013-01-16 11:00:00,148.025773195876,534.721052631579,194,3,11,2013-01-16
"373",2013-01-16 12:00:00,104.534562211982,510.283653846154,217,3,12,2013-01-16
"374",2013-01-16 13:00:00,292.05527638191,526.367021276596,199,3,13,2013-01-16
"375",2013-01-16 14:00:00,299.013824884793,580.693779904306,217,3,14,2013-01-16
"376",2013-01-16 15:00:00,142.705882352941,530.401098901099,187,3,15,2013-01-16
"377",2013-01-16 16:00:00,223.116071428571,563.61214953271,224,3,16,2013-01-16
"378",2013-01-16 17:00:00,236.134502923977,535.187878787879,171,3,17,2013-01-16
"379",2013-01-16 18:00:00,94.5164835164835,517.078651685393,182,3,18,2013-01-16
"380",2013-01-16 19:00:00,62.7222222222222,454.03488372093,180,3,19,2013-01-16
"381",2013-01-16 20:00:00,34.2433862433862,427.807486631016,189,3,20,2013-01-16
"382",2013-01-16 21:00:00,42.0760869565217,454.28021978022,184,3,21,2013-01-16
"383",2013-01-16 22:00:00,34.0223880597015,395.18320610687,134,3,22,2013-01-16
"384",2013-01-16 23:00:00,27.9770992366412,377.561538461538,131,3,23,2013-01-16
"385",2013-01-17 00:00:00,640.1,358.803738317757,110,4,0,2013-01-17
"386",2013-01-17 01:00:00,36.6404494382022,407.511363636364,89,4,1,2013-01-17
"387",2013-01-17 02:00:00,30.5185185185185,379.961538461538,81,4,2,2013-01-17
"388",2013-01-17 03:00:00,29.7164179104478,364.090909090909,67,4,3,2013-01-17
"389",2013-01-17 04:00:00,38.0980392156863,376.541666666667,51,4,4,2013-01-17
"390",2013-01-17 05:00:00,33.7118644067797,418.672413793103,59,4,5,2013-01-17
"391",2013-01-17 06:00:00,37.5747126436782,382.505882352941,87,4,6,2013-01-17
"392",2013-01-17 07:00:00,24.5267857142857,420.336363636364,112,4,7,2013-01-17
"393",2013-01-17 08:00:00,54.7151515151515,483.465408805031,165,4,8,2013-01-17
"394",2013-01-17 09:00:00,56.8857142857143,466.145348837209,175,4,9,2013-01-17
"395",2013-01-17 10:00:00,37.7623762376238,460.28,202,4,10,2013-01-17
"396",2013-01-17 11:00:00,105.835555555556,517.63133640553,225,4,11,2013-01-17
"397",2013-01-17 12:00:00,171.582959641256,501.706161137441,223,4,12,2013-01-17
"398",2013-01-17 13:00:00,210.353773584906,554.980487804878,212,4,13,2013-01-17
"399",2013-01-17 14:00:00,217.953608247423,550.675675675676,194,4,14,2013-01-17
"400",2013-01-17 15:00:00,150.175531914894,577.926136363636,188,4,15,2013-01-17
"401",2013-01-17 16:00:00,276.830845771144,554.267015706806,201,4,16,2013-01-17
"402",2013-01-17 17:00:00,215.155555555556,525.179775280899,180,4,17,2013-01-17
"403",2013-01-17 18:00:00,64.532967032967,470.522471910112,182,4,18,2013-01-17
"404",2013-01-17 19:00:00,67.3988095238095,493.122699386503,168,4,19,2013-01-17
"405",2013-01-17 20:00:00,91.3150684931507,418.418439716312,146,4,20,2013-01-17
"406",2013-01-17 21:00:00,32.0065789473684,426.851351351351,152,4,21,2013-01-17
"407",2013-01-17 22:00:00,39.6687898089172,469.774834437086,157,4,22,2013-01-17
"408",2013-01-17 23:00:00,55.6513157894737,444.724137931034,152,4,23,2013-01-17
"409",2013-01-18 00:00:00,369.755905511811,405.784,127,5,0,2013-01-18
"410",2013-01-18 01:00:00,28.0617283950617,373.8375,81,5,1,2013-01-18
"411",2013-01-18 02:00:00,22.1447368421053,401.853333333333,76,5,2,2013-01-18
"412",2013-01-18 03:00:00,33.3134328358209,446.742424242424,67,5,3,2013-01-18
"413",2013-01-18 04:00:00,22.474358974359,401.868421052632,78,5,4,2013-01-18
"414",2013-01-18 05:00:00,36.6133333333333,442,75,5,5,2013-01-18
"415",2013-01-18 06:00:00,37.4189189189189,445.191780821918,74,5,6,2013-01-18
"416",2013-01-18 07:00:00,71.7272727272727,452.453608247423,99,5,7,2013-01-18
"417",2013-01-18 08:00:00,31.7743902439024,476.98,164,5,8,2013-01-18
"418",2013-01-18 09:00:00,38.1511627906977,439.89880952381,172,5,9,2013-01-18
"419",2013-01-18 10:00:00,76.2032085561497,501.263736263736,187,5,10,2013-01-18
"420",2013-01-18 11:00:00,215.212669683258,519.957345971564,221,5,11,2013-01-18
"421",2013-01-18 12:00:00,203.40487804878,523.301507537688,205,5,12,2013-01-18
"422",2013-01-18 13:00:00,226.333333333333,577.689839572193,198,5,13,2013-01-18
"423",2013-01-18 14:00:00,396.481308411215,664.836633663366,214,5,14,2013-01-18
"424",2013-01-18 15:00:00,377.789215686275,654.373134328358,204,5,15,2013-01-18
"425",2013-01-18 16:00:00,246.984042553192,621.411111111111,188,5,16,2013-01-18
"426",2013-01-18 17:00:00,134.5,574.563157894737,194,5,17,2013-01-18
"427",2013-01-18 18:00:00,111.359375,547.531914893617,192,5,18,2013-01-18
"428",2013-01-18 19:00:00,39.9161290322581,488.315789473684,155,5,19,2013-01-18
"429",2013-01-18 20:00:00,37.7570621468927,459.605714285714,177,5,20,2013-01-18
"430",2013-01-18 21:00:00,69.4011627906977,466.660714285714,172,5,21,2013-01-18
"431",2013-01-18 22:00:00,57.9634146341463,441.987577639752,164,5,22,2013-01-18
"432",2013-01-18 23:00:00,28.9457364341085,467.798387096774,129,5,23,2013-01-18
"433",2013-01-19 00:00:00,26.7769230769231,351.8203125,130,6,0,2013-01-19
"434",2013-01-19 01:00:00,48.9767441860465,472.858267716535,129,6,1,2013-01-19
"435",2013-01-19 02:00:00,199.197080291971,437.104838709677,137,6,2,2013-01-19
"436",2013-01-19 03:00:00,43.9174311926606,401.111111111111,109,6,3,2013-01-19
"437",2013-01-19 04:00:00,42.5204081632653,398.305263157895,98,6,4,2013-01-19
"438",2013-01-19 05:00:00,22.4411764705882,397.328358208955,68,6,5,2013-01-19
"439",2013-01-19 06:00:00,43.5512820512821,418.805194805195,78,6,6,2013-01-19
"440",2013-01-19 07:00:00,31.3723404255319,392.428571428571,94,6,7,2013-01-19
"441",2013-01-19 08:00:00,32.4083333333333,381.949152542373,120,6,8,2013-01-19
"442",2013-01-19 09:00:00,28.900826446281,377.042735042735,121,6,9,2013-01-19
"443",2013-01-19 10:00:00,25.365671641791,388.402985074627,134,6,10,2013-01-19
"444",2013-01-19 11:00:00,34.659793814433,425.10582010582,194,6,11,2013-01-19
"445",2013-01-19 12:00:00,33.7421383647799,441.121794871795,159,6,12,2013-01-19
"446",2013-01-19 13:00:00,67.8982035928144,435.649350649351,167,6,13,2013-01-19
"447",2013-01-19 14:00:00,42.4767441860465,432.164634146341,172,6,14,2013-01-19
"448",2013-01-19 15:00:00,72.141935483871,451.506578947368,155,6,15,2013-01-19
"449",2013-01-19 16:00:00,38.9194630872483,452.875,149,6,16,2013-01-19
"450",2013-01-19 17:00:00,60.2872928176796,470.295454545455,181,6,17,2013-01-19
"451",2013-01-19 18:00:00,85.3954802259887,457.752873563218,177,6,18,2013-01-19
"452",2013-01-19 19:00:00,47.4310344827586,407.650887573964,174,6,19,2013-01-19
"453",2013-01-19 20:00:00,46.4545454545455,429.976878612717,176,6,20,2013-01-19
"454",2013-01-19 21:00:00,29.0869565217391,446.220125786164,161,6,21,2013-01-19
"455",2013-01-19 22:00:00,51.4110429447853,457.878205128205,163,6,22,2013-01-19
"456",2013-01-19 23:00:00,138.34,446.751724137931,150,6,23,2013-01-19
"457",2013-01-20 00:00:00,269.772413793103,435.765957446808,145,0,0,2013-01-20
"458",2013-01-20 01:00:00,61.5,448.4375,128,0,1,2013-01-20
"459",2013-01-20 02:00:00,30.6206896551724,432.565217391304,116,0,2,2013-01-20
"460",2013-01-20 03:00:00,71.4782608695652,417.792592592593,138,0,3,2013-01-20
"461",2013-01-20 04:00:00,105.348623853211,455.221153846154,109,0,4,2013-01-20
"462",2013-01-20 05:00:00,294.900900900901,422.546296296296,111,0,5,2013-01-20
"463",2013-01-20 06:00:00,129.085365853659,423.589743589744,82,0,6,2013-01-20
"464",2013-01-20 07:00:00,30.2637362637363,360.813186813187,91,0,7,2013-01-20
"465",2013-01-20 08:00:00,33.2155172413793,417.017391304348,116,0,8,2013-01-20
"466",2013-01-20 09:00:00,21.5272727272727,347.514851485149,110,0,9,2013-01-20
"467",2013-01-20 10:00:00,24.4846153846154,358.48031496063,130,0,10,2013-01-20
"468",2013-01-20 11:00:00,24.1666666666667,396.880597014925,138,0,11,2013-01-20
"469",2013-01-20 12:00:00,32.9455782312925,400.655172413793,147,0,12,2013-01-20
"470",2013-01-20 13:00:00,39.55625,387.350318471338,160,0,13,2013-01-20
"471",2013-01-20 14:00:00,51.0705128205128,464.761589403974,156,0,14,2013-01-20
"472",2013-01-20 15:00:00,31.4093959731544,433.756756756757,149,0,15,2013-01-20
"473",2013-01-20 16:00:00,26.7777777777778,399.36170212766,144,0,16,2013-01-20
"474",2013-01-20 17:00:00,33.2944785276074,402.509554140127,163,0,17,2013-01-20
"475",2013-01-20 18:00:00,36.3446327683616,412.476744186047,177,0,18,2013-01-20
"476",2013-01-20 19:00:00,40.0982658959538,433.970588235294,173,0,19,2013-01-20
"477",2013-01-20 20:00:00,47.3333333333333,443.860927152318,156,0,20,2013-01-20
"478",2013-01-20 21:00:00,36.158273381295,398.978260869565,139,0,21,2013-01-20
"479",2013-01-20 22:00:00,65,402.611111111111,163,0,22,2013-01-20
"480",2013-01-20 23:00:00,34.5076923076923,409.461538461538,130,0,23,2013-01-20
"481",2013-01-21 00:00:00,39.4015151515151,384.356589147287,132,1,0,2013-01-21
"482",2013-01-21 01:00:00,91.554347826087,444.910112359551,92,1,1,2013-01-21
"483",2013-01-21 02:00:00,42.3333333333333,357.404494382022,90,1,2,2013-01-21
"484",2013-01-21 03:00:00,27.1842105263158,388.108108108108,76,1,3,2013-01-21
"485",2013-01-21 04:00:00,37.9736842105263,389.96,76,1,4,2013-01-21
"486",2013-01-21 05:00:00,42.9259259259259,407.696202531646,81,1,5,2013-01-21
"487",2013-01-21 06:00:00,41.7066666666667,392.821917808219,75,1,6,2013-01-21
"488",2013-01-21 07:00:00,31.6506024096386,414.556962025316,83,1,7,2013-01-21
"489",2013-01-21 08:00:00,23.7372881355932,364.555555555556,118,1,8,2013-01-21
"490",2013-01-21 09:00:00,24.9798657718121,388.265306122449,149,1,9,2013-01-21
"491",2013-01-21 10:00:00,28.4324324324324,374.475862068966,148,1,10,2013-01-21
"492",2013-01-21 11:00:00,28.422619047619,374.927710843374,168,1,11,2013-01-21
"493",2013-01-21 12:00:00,55.9817073170732,421.844720496894,164,1,12,2013-01-21
"494",2013-01-21 13:00:00,33.6867469879518,454.01875,166,1,13,2013-01-21
"495",2013-01-21 14:00:00,33.4303797468354,419.967532467532,158,1,14,2013-01-21
"496",2013-01-21 15:00:00,64.1888888888889,434.354285714286,180,1,15,2013-01-21
"497",2013-01-21 16:00:00,44.3032258064516,450.940397350993,155,1,16,2013-01-21
"498",2013-01-21 17:00:00,43.9277777777778,408.451428571429,180,1,17,2013-01-21
"499",2013-01-21 18:00:00,34.5885714285714,418.763005780347,175,1,18,2013-01-21
"500",2013-01-21 19:00:00,50.9934640522876,455.598639455782,153,1,19,2013-01-21
"501",2013-01-21 20:00:00,32.6387096774194,409.87417218543,155,1,20,2013-01-21
"502",2013-01-21 21:00:00,31.0921985815603,374.835820895522,141,1,21,2013-01-21
"503",2013-01-21 22:00:00,41.0141843971631,424.388489208633,141,1,22,2013-01-21
"504",2013-01-21 23:00:00,28.787037037037,355.62962962963,108,1,23,2013-01-21
"505",2013-01-22 00:00:00,201.295238095238,380.774509803922,105,2,0,2013-01-22
"506",2013-01-22 01:00:00,26.2446808510638,364.358695652174,94,2,1,2013-01-22
"507",2013-01-22 02:00:00,24,372.945945945946,75,2,2,2013-01-22
"508",2013-01-22 03:00:00,29.7833333333333,387.315789473684,60,2,3,2013-01-22
"509",2013-01-22 04:00:00,23.5238095238095,384.950819672131,63,2,4,2013-01-22
"510",2013-01-22 05:00:00,28.3768115942029,375.971014492754,69,2,5,2013-01-22
"511",2013-01-22 06:00:00,33.6966292134831,419.941860465116,89,2,6,2013-01-22
"512",2013-01-22 07:00:00,59.3644859813084,449.704761904762,107,2,7,2013-01-22
"513",2013-01-22 08:00:00,53.4415584415584,476.913333333333,154,2,8,2013-01-22
"514",2013-01-22 09:00:00,63.280487804878,471.405063291139,164,2,9,2013-01-22
"515",2013-01-22 10:00:00,54.0047169811321,470.306930693069,212,2,10,2013-01-22
"516",2013-01-22 11:00:00,67.185628742515,496.890909090909,167,2,11,2013-01-22
"517",2013-01-22 12:00:00,39.8224852071006,478.312883435583,169,2,12,2013-01-22
"518",2013-01-22 13:00:00,200.939252336449,558.699507389163,214,2,13,2013-01-22
"519",2013-01-22 14:00:00,268.279792746114,568.612903225806,193,2,14,2013-01-22
"520",2013-01-22 15:00:00,173.946524064171,593.816666666667,187,2,15,2013-01-22
"521",2013-01-22 16:00:00,243.48309178744,677.806930693069,207,2,16,2013-01-22
"522",2013-01-22 17:00:00,188.072916666667,560.367021276596,192,2,17,2013-01-22
"523",2013-01-22 18:00:00,78.9462365591398,545.755555555556,186,2,18,2013-01-22
"524",2013-01-22 19:00:00,60.2147239263804,481.197452229299,163,2,19,2013-01-22
"525",2013-01-22 20:00:00,37.9415584415584,412.906666666667,154,2,20,2013-01-22
"526",2013-01-22 21:00:00,45.7094594594595,402.291666666667,148,2,21,2013-01-22
"527",2013-01-22 22:00:00,46.7465753424658,447.10071942446,146,2,22,2013-01-22
"528",2013-01-22 23:00:00,39.3688524590164,445.433333333333,122,2,23,2013-01-22
"529",2013-01-23 00:00:00,27.6534653465347,410.58,101,3,0,2013-01-23
"530",2013-01-23 01:00:00,24.95,392.367088607595,80,3,1,2013-01-23
"531",2013-01-23 02:00:00,24.7647058823529,408.641791044776,68,3,2,2013-01-23
"532",2013-01-23 03:00:00,23.8831168831169,408.041095890411,77,3,3,2013-01-23
"533",2013-01-23 04:00:00,27.9491525423729,378.931034482759,59,3,4,2013-01-23
"534",2013-01-23 05:00:00,25.5625,393.44262295082,64,3,5,2013-01-23
"535",2013-01-23 06:00:00,63.6951219512195,484.506329113924,82,3,6,2013-01-23
"536",2013-01-23 07:00:00,70.5288461538462,442.844660194175,104,3,7,2013-01-23
"537",2013-01-23 08:00:00,33.1180555555556,411.971830985916,144,3,8,2013-01-23
"538",2013-01-23 09:00:00,38.4021739130435,477.51912568306,184,3,9,2013-01-23
"539",2013-01-23 10:00:00,46.1436464088398,430.813559322034,181,3,10,2013-01-23
"540",2013-01-23 11:00:00,77.1153846153846,495.072625698324,182,3,11,2013-01-23
"541",2013-01-23 12:00:00,44.7784090909091,492.111111111111,176,3,12,2013-01-23
"542",2013-01-23 13:00:00,126.676328502415,568.420792079208,207,3,13,2013-01-23
"543",2013-01-23 14:00:00,470.735,563.652631578947,200,3,14,2013-01-23
"544",2013-01-23 15:00:00,319.621468926554,625.783625730994,177,3,15,2013-01-23
"545",2013-01-23 16:00:00,231.422619047619,539.472392638037,168,3,16,2013-01-23
"546",2013-01-23 17:00:00,74.1032258064516,535.146666666667,155,3,17,2013-01-23
"547",2013-01-23 18:00:00,35.7668711656442,446.711538461538,163,3,18,2013-01-23
"548",2013-01-23 19:00:00,26.4522292993631,408.549668874172,157,3,19,2013-01-23
"549",2013-01-23 20:00:00,31.2368421052632,420.234482758621,152,3,20,2013-01-23
"550",2013-01-23 21:00:00,32.3673469387755,391.177304964539,147,3,21,2013-01-23
"551",2013-01-23 22:00:00,27.1018518518519,398.820754716981,108,3,22,2013-01-23
"552",2013-01-23 23:00:00,30.9814814814815,402.943396226415,108,3,23,2013-01-23
"553",2013-01-24 00:00:00,35.9669421487603,436.358333333333,121,4,0,2013-01-24
"554",2013-01-24 01:00:00,24.7951807228916,345.3875,83,4,1,2013-01-24
"555",2013-01-24 02:00:00,27.9868421052632,377.789473684211,76,4,2,2013-01-24
"556",2013-01-24 03:00:00,32.1833333333333,435.016949152542,60,4,3,2013-01-24
"557",2013-01-24 04:00:00,40.8194444444444,363.617647058824,72,4,4,2013-01-24
"558",2013-01-24 05:00:00,52.6666666666667,374.508771929825,60,4,5,2013-01-24
"559",2013-01-24 06:00:00,33.1571428571429,424.347826086957,70,4,6,2013-01-24
"560",2013-01-24 07:00:00,47.3490566037736,430.390476190476,106,4,7,2013-01-24
"561",2013-01-24 08:00:00,40.6641791044776,413.176923076923,134,4,8,2013-01-24
"562",2013-01-24 09:00:00,92.3333333333333,495.068421052632,192,4,9,2013-01-24
"563",2013-01-24 10:00:00,136.954545454545,478.091954022988,176,4,10,2013-01-24
"564",2013-01-24 11:00:00,119.900826446281,504.459574468085,242,4,11,2013-01-24
"565",2013-01-24 12:00:00,210.945812807882,535.221105527638,203,4,12,2013-01-24
"566",2013-01-24 13:00:00,100.957575757576,494.875776397516,165,4,13,2013-01-24
"567",2013-01-24 14:00:00,131.601063829787,546.67032967033,188,4,14,2013-01-24
"568",2013-01-24 15:00:00,162.608695652174,532.337078651685,184,4,15,2013-01-24
"569",2013-01-24 16:00:00,59.9485714285714,516.063953488372,175,4,16,2013-01-24
"570",2013-01-24 17:00:00,35.2078651685393,486.697674418605,178,4,17,2013-01-24
